file,noisy_si_sdr,enhanced_si_sdr,si_sdr_improvement,speech_preservation_db,quiet_noise_reduction_db,quiet_enhanced_rms_dbfs,quiet_low_rms_dbfs,quiet_high_rms_dbfs,quiet_low_high_ratio_db,active_fraction,quiet_fraction,failure_mode
mix_0046.wav,0.06311151385307312,6.625857353210449,6.562745839357376,-1.1449641550980032,21.65633811520298,-43.61131285090892,-36.02827773090443,-65.51723246564394,29.488954734739504,0.936,0.064,ok
mix_0047.wav,10.383522033691406,13.388896942138672,3.0053749084472656,-0.7068974273410333,1.0965134296972558,-22.64629390065202,-18.089998325593974,-45.82227588861823,27.73227756302425,1.0,1.0,residual_noise
mix_0048.wav,-2.848534107208252,3.758009672164917,6.606543779373169,-1.090675064537992,16.2661440023697,-37.369998705754774,-33.66506429737373,-59.864533847038146,26.19946954966441,0.92,0.056,low_freq_wind
mix_0049.wav,1.7502033710479736,7.542097091674805,5.791893720626831,-0.7580205062862195,22.12393513734297,-56.36752956759682,-52.780847683193386,-80.66793498151677,27.887087298323397,0.912,0.048,ok
mix_0050.wav,11.582165718078613,13.34193229675293,1.7597665786743164,-0.8465040248882651,16.184787927154762,-50.177950620802115,-42.62914450693831,-75.81042602519695,33.18128151825863,0.84,0.152,ok
mix_0051.wav,9.054283142089844,11.564916610717773,2.5106334686279297,-0.8887707877350838,12.581255003460754,-45.35016387202073,-38.395532931724496,-60.32584018246442,21.930307250739922,0.888,0.104,ok
mix_0052.wav,10.609084129333496,12.640872955322266,2.0317888259887695,-0.8183239273203075,12.283091691534763,-55.93807682223946,-57.53852185143026,-68.49836619453416,10.95984434310389,0.928,0.064,ok
mix_0053.wav,8.582447052001953,10.095348358154297,1.5129013061523438,-1.1582584595932683,20.600078031236187,-52.298407644221356,-45.038528390521066,-66.51137794538081,21.47284955485976,0.808,0.2,ok
mix_0054.wav,9.182294845581055,11.624184608459473,2.441889762878418,-1.147816457671009,14.39975214396737,-47.36402524231555,-40.55021803331048,-76.81604319462524,36.26582516131475,0.968,0.048,ok
mix_0055.wav,10.741890907287598,11.922712326049805,1.180821418762207,-0.6995733527662719,19.836199002239677,-51.27753624379536,-49.06938928149817,-69.54337225493104,20.473982973432875,0.936,0.072,ok
mix_0056.wav,7.973849773406982,11.235851287841797,3.2620015144348145,-0.9251144087291707,18.88944469625857,-49.21549575795044,-43.10117999448744,-60.66494224683993,17.56376225235249,0.824,0.152,ok
mix_0057.wav,-4.662546634674072,4.290848255157471,8.953394889831543,-0.9592142770808769,13.47403911407713,-39.04825150645222,-30.63648040384482,-82.02361928499167,51.38713888114686,0.968,0.016,low_freq_wind
mix_0058.wav,4.573540210723877,9.163713455200195,4.590173244476318,-0.7829964996125747,17.66847453711735,-39.79925820472326,-33.87554230355811,-70.44071271058829,36.56517040703017,0.864,0.072,low_freq_wind
mix_0059.wav,2.023331880569458,7.990607738494873,5.967275857925415,-1.1246628483764745,11.915446698827573,-33.45306576923772,-28.22695546190728,-51.861802335769234,23.634846873861953,0.976,0.024,low_freq_wind
mix_0060.wav,4.456934452056885,10.155009269714355,5.698074817657471,-0.953092191984699,13.813128188081638,-39.849082214563566,-39.29940533054148,-69.38285886777193,30.083453537230447,0.896,0.088,ok
mix_0061.wav,-1.7517460584640503,6.214498996734619,7.966245055198669,-1.7627491701163605,22.037225265884523,-41.60002988911435,-37.51174349865781,-79.08752439527164,41.57578089661384,0.824,0.144,ok
mix_0062.wav,13.735065460205078,17.62090301513672,3.8858375549316406,-0.4030525211867906,17.501317923524205,-57.78713593555014,-53.83495560504578,-68.89277707660229,15.057821471556505,0.896,0.104,ok
mix_0063.wav,12.676939964294434,12.853557586669922,0.17661762237548828,-0.8324522854525394,14.3795926324709,-45.86047478856379,-37.69205796662995,-73.45686941433979,35.76481144770983,0.928,0.048,ok
mix_0064.wav,6.1591477394104,11.584524154663086,5.4253764152526855,-0.3508105178848201,15.441805504200659,-46.786698550927106,-44.6817233496691,-63.961439820504076,19.27971647083497,0.832,0.184,ok
mix_0065.wav,-1.5313743352890015,6.074648857116699,7.606023192405701,-0.44544498178547665,20.559497057376824,-51.07245502404321,-47.87986260770601,-73.75445197136831,25.874589363662306,0.904,0.096,ok
mix_0066.wav,11.872411727905273,12.21450424194336,0.34209251403808594,-0.6396880135691762,12.24880364963064,-44.57967857430711,-38.23319729148958,-76.85431905105426,38.62112175956468,0.8,0.136,ok
mix_0067.wav,1.0241318941116333,7.314744472503662,6.290612578392029,-0.9678675974349706,19.58081554495115,-42.948487748900526,-35.336106594450726,-75.58691265138144,40.25080605693071,0.968,0.064,ok
mix_0068.wav,10.133957862854004,12.435110092163086,2.301152229309082,-0.5036008663460971,17.327208126394474,-46.74242661141258,-41.0821415912915,-68.1083959950015,27.026254403709995,0.816,0.152,ok
mix_0069.wav,7.30792236328125,12.24411392211914,4.936191558837891,-0.4365341347076141,11.739179847411634,-41.865376340367945,-39.21787534372533,-80.19862480698632,40.98074946326098,0.912,0.08,ok
mix_0070.wav,12.85621166229248,11.328629493713379,-1.5275821685791016,-0.6617098269159425,11.790512580234546,-53.07032577825258,-51.76020372948483,-69.95094048324647,18.19073675376164,0.968,0.04,regression
mix_0071.wav,6.7886457443237305,10.729337692260742,3.9406919479370117,-1.0786436183788437,15.656836353106161,-45.557236835737164,-44.30631054210831,-84.15812921204405,39.85181866993574,0.888,0.112,ok
mix_0072.wav,-3.3701939582824707,6.034421443939209,9.40461540222168,-1.5851935930132788,17.2106232094907,-36.45109600725233,-31.655736018131616,-67.44238360002335,35.78664758189173,0.904,0.088,low_freq_wind
mix_0073.wav,-3.465070962905884,3.707672357559204,7.172743320465088,-0.753484338861536,11.301081075016224,-30.220288012821634,-25.686789501170956,-67.41261628931228,41.72582678814133,0.864,0.136,low_freq_wind
mix_0074.wav,0.42818036675453186,9.435416221618652,9.00723585486412,-0.7888957685056508,18.522145964646246,-44.12134621396593,-42.42125797943459,-67.86433973274016,25.44308175330557,0.792,0.184,ok
mix_0075.wav,14.416259765625,10.273591041564941,-4.142668724060059,-0.8196569390395243,17.619198461651273,-53.31877499190565,-49.53201028300347,-84.19007822871947,34.658067945716,0.88,0.144,regression
mix_0076.wav,8.261736869812012,14.50891399383545,6.2471771240234375,-0.7349907759215943,17.4858701683361,-47.730527610793736,-41.15617551566699,-70.23316028748708,29.076984771820094,0.624,0.368,ok
mix_0077.wav,-4.366856575012207,3.75974440574646,8.126600980758667,-1.3776842766876676,21.79771574480048,-40.0047428267021,-33.5004008750567,-91.15601579596878,57.65561492091209,0.928,0.016,low_freq_wind
mix_0078.wav,-1.8986732959747314,6.8697428703308105,8.768416166305542,-1.7336703191626581,20.554100108388592,-42.06448556910708,-35.07950768264958,-69.69618170255889,34.61667401990931,0.928,0.072,ok
mix_0079.wav,6.023616313934326,10.971759796142578,4.948143482208252,-0.6956120885457568,13.457539950080065,-48.826776900708325,-43.88564155942103,-75.33314408622962,31.44750252680859,0.856,0.184,ok
mix_0080.wav,8.417374610900879,11.062525749206543,2.645151138305664,-0.8032838139103969,19.561933748184607,-46.99457995334859,-43.29717781210043,-97.79724745401312,54.5000696419127,0.968,0.04,ok
mix_0081.wav,-3.4618120193481445,3.6878907680511475,7.149702787399292,-1.7115827805521944,9.903744487253864,-29.25363231519977,-29.577795061076703,-80.23873130373303,50.66093624265633,0.848,0.096,low_freq_wind
mix_0082.wav,10.148392677307129,15.368524551391602,5.220131874084473,-0.49905501715675643,11.74742726218566,-56.959648337269485,-61.2299831767986,-72.44879063127382,11.218807454475229,0.896,0.072,ok
mix_0083.wav,3.6820318698883057,7.402135848999023,3.7201039791107178,-1.0937204888202972,10.366374666272621,-36.55212489294766,-44.903484955037996,-67.98133468021194,23.077849725173948,0.848,0.12,ok
mix_0084.wav,3.865821599960327,9.012411117553711,5.146589517593384,-1.8592255366798336,12.058582849250342,-39.74870177873733,-31.393598975143426,-74.83446378168108,43.440864806537654,0.976,0.048,low_freq_wind
mix_0085.wav,6.086794853210449,10.199442863464355,4.112648010253906,-0.8956525723882167,13.181729871163398,-41.90310050377999,-40.52103857597504,-75.4326689992831,34.911630423308054,0.872,0.072,ok
mix_0086.wav,8.870734214782715,12.322914123535156,3.4521799087524414,-0.5423605058966364,19.185439060250204,-46.23323412013509,-43.923486968504584,-95.95675795114354,52.03327098263895,0.96,0.024,ok
mix_0087.wav,12.006291389465332,13.988390922546387,1.9820995330810547,-0.643977461626296,18.76673850795596,-55.92765166324077,-53.38105120149811,-76.76210336244414,23.381052160946023,0.904,0.056,ok
mix_0088.wav,-3.163809299468994,4.93381929397583,8.097628593444824,-1.2175414892377312,16.50844931829192,-33.88132393361323,-37.89071795836222,-66.4263411092479,28.535623150885684,0.896,0.072,ok
mix_0089.wav,11.650961875915527,14.391841888427734,2.740880012512207,-0.817073679252378,12.611533317755203,-52.09594426837544,-55.13996084712386,-62.94165604474817,7.8016951976243165,0.968,0.04,ok
mix_0090.wav,10.527120590209961,15.126516342163086,4.599395751953125,-0.9844642221886066,11.52632716943505,-41.77711575117743,-34.917965407163145,-72.55304920530132,37.63508379813817,0.736,0.28,ok
mix_0091.wav,11.812094688415527,13.18668270111084,1.3745880126953125,-0.8041944842304038,18.254568469646255,-58.11595541112511,-56.8792589654049,-69.35121084000876,12.471951874603871,0.912,0.08,ok
mix_0092.wav,3.626832962036133,11.359219551086426,7.732386589050293,-0.8505212332672156,12.777413101955112,-29.8447843619289,-36.31178654954511,-65.97864372974927,29.66685718020416,0.856,0.096,ok
mix_0093.wav,-3.7907862663269043,3.922889471054077,7.7136757373809814,-1.367391429256318,21.08633013479405,-40.16787675862304,-32.89566466911652,-69.59705317607748,36.701388506960974,0.896,0.104,low_freq_wind
mix_0094.wav,0.35027894377708435,7.462331771850586,7.112052828073502,-0.9346309560301501,8.454372962891028,-29.933366053777057,-22.37555022173321,-66.30502927107226,43.92947904933905,0.848,0.12,low_freq_wind
mix_0095.wav,2.115480422973633,7.663181304931641,5.547700881958008,-1.0861868654498517,13.197908511840188,-37.636828211291316,-44.62214088720769,-78.27102667356456,33.64888578635688,0.88,0.128,ok
mix_0096.wav,-0.6116577386856079,6.541971683502197,7.153629422187805,-1.1218582924033866,14.619450519434194,-43.06566365368131,-35.300354582979836,-78.52074624361907,43.22039166063924,0.872,0.072,ok
mix_0097.wav,5.839495658874512,10.883466720581055,5.043971061706543,-1.2713564924992624,13.655177549875784,-40.58793560235471,-39.531030571512545,-71.09699821780437,31.565967646291824,0.936,0.04,ok
mix_0098.wav,9.763605117797852,14.558171272277832,4.7945661544799805,-0.3784486955050975,15.149930868137869,-47.55579478904623,-39.91664894933807,-68.18088466561969,28.264235716281604,0.84,0.112,ok
mix_0099.wav,5.204812049865723,9.645857810974121,4.441045761108398,-1.1773283538502846,9.623776748138464,-40.490691426650045,-33.04182437795366,-70.12755052327178,37.08572614531812,0.912,0.056,low_freq_wind
